,A.DCE,B.DCE,M.DCE,Y.DCE,P.DCE,C.DCE,CS.DCE,JD.DCE,LH.DCE,CF.ZCE,SR.ZCE,OI.ZCE,RM.ZCE,CY.ZCE,AP.ZCE,UR.ZCE
20160621,81.3950272175978,183.65206049802046,71.99066752038249,-91.92024794647567,-79.81505712459985,117.38348307104256,84.55871940453461,-73.0888262811932,0.0,-11.358158953410776,99.10712801662575,-51.51607621747265,79.09000739499723,0.0,0.0,0.0
20160622,82.10838263575643,187.52872247429497,71.47414030998803,-92.2840472946735,-79.50461663884911,108.57070712535747,79.63543576120654,-72.37935256971755,0.0,-13.864241904470457,125.25566168484502,-57.42492581766457,79.69692598013351,0.0,0.0,0.0
20160623,82.57197293153376,188.0146090466085,70.4784832799531,-94.06500467342616,-80.4151916306119,98.54563135229685,72.69742393558411,-72.3444276156295,0.0,-16.26801973426591,148.93072487972483,-65.5755736637294,79.51800958108157,0.0,0.0,0.0
20160624,79.74255917150408,186.29417354165813,67.72469802750592,-96.06752119667391,-81.88707261595984,85.46700634098178,63.42089292269035,-72.4591124110144,0.0,-18.574646771917003,167.59214985755827,-75.43277092316868,77.67077054818562,0.0,0.0,0.0
20160627,76.06403088409616,184.9029336169023,64.71414144066401,-97.3776730214185,-83.28093780428755,73.1393649424154,52.641764791959964,-72.5099636782519,0.0,-20.90576169790342,181.47064826430147,-85.71895569779296,75.3708078100072,0.0,0.0,0.0
20160628,72.57641053080232,181.3981130896477,62.17641827632392,-96.94328824538607,-83.1205690722036,59.836946681497025,39.767754474211834,-72.04127435220943,0.0,-22.082959344176466,192.3922324561368,-94.40101700053289,72.8033971117571,0.0,0.0,0.0
20160629,68.80587749137027,175.8705847750957,59.383132194172354,-95.99204899018757,-82.47685847553846,49.698874312955084,26.215321148221072,-70.81379285582796,0.0,-21.693598215655243,201.96045150002482,-103.39571217367612,70.43792189378546,0.0,0.0,0.0
20160630,65.79248544280495,169.76118106562222,57.27645778252361,-93.35568413590414,-80.81916473685256,40.74599871446492,13.898941772821004,-68.2832501614001,0.0,-20.286605807854176,207.76551217929014,-109.2557317666879,69.63621410100002,0.0,0.0,0.0
20160701,62.644957429238424,163.29526534875384,55.57047650262068,-88.8261016608123,-78.48755690912868,31.577211352976683,1.0896010998710133,-64.80537492444077,0.0,-18.47669598138461,209.70572711933573,-112.17582351811473,69.75217470401188,0.0,0.0,0.0
20160704,59.01519440774259,156.3147103228101,54.14400871794233,-81.27191688933442,-75.05805503653991,22.852475774034104,-11.184013536443711,-59.88857705312942,0.0,-15.26033465061496,208.69632487625518,-108.57347290133862,71.1088945990253,0.0,0.0,0.0
20160705,54.09718017885427,148.79319681395782,52.17652128145611,-72.268089965776,-71.07555045961087,13.861907202737587,-23.985670846996772,-53.489518914615644,0.0,-11.241046743646995,205.57756015797713,-101.3356809061582,71.10727311438563,0.0,0.0,0.0
20160706,45.81827434371033,144.19843664086738,48.99964554976101,-62.14204766180236,-66.06589967806069,4.2291217297562635,-38.00849111005748,-45.607067729179185,0.0,-6.653232099874676,200.8244886725955,-91.88835285234632,69.25861504856174,0.0,0.0,0.0
20160707,33.31414009753579,139.14656695651453,44.10727599284861,-52.90750276191623,-61.392685795204635,-5.848492456126751,-51.807040129664244,-36.71583029442369,0.0,-1.766530415405629,194.46541526547233,-82.92747128138612,65.2896806949777,0.0,0.0,0.0
20160708,18.628206284208336,133.54699007732114,37.960736469615846,-44.61615234340788,-57.34482652794924,-15.916773081032835,-65.77358975947526,-27.37659851084522,0.0,2.3979501187041636,187.89976159309765,-73.93362677901416,59.3682556706633,0.0,0.0,0.0
20160711,-1.079480961398673,133.72024436660644,30.072770892652148,-37.42629999908584,-53.561357077284505,-27.377400329403706,-81.01271823949571,-18.860551556608936,0.0,6.894077429792878,180.50976988331723,-65.09105137279013,50.839942904211604,0.0,0.0,0.0
20160712,-26.176332726398606,129.77266184392852,20.26353336735367,-31.541926855729752,-51.06004682070844,-39.49424190461514,-96.09748308264098,-10.880164548296616,0.0,11.241416237818449,171.59910350731087,-57.69598811048145,39.83395999637788,0.0,0.0,0.0
20160713,-50.79634053897779,125.22536431217547,9.920732648611342,-25.691556295606723,-48.92836542950461,-54.25527041770347,-110.21179536883847,-3.4343816892277985,0.0,15.391156312178092,161.4531220808518,-48.38665952812575,27.42730704918558,0.0,0.0,0.0
20160714,-76.45682601980857,120.48678721296895,-1.3520907229055077,-20.35375256000481,-47.00130315001372,-70.4044543233646,-125.03688405108194,3.240769408142063,0.0,19.574081170794017,151.66252042746743,-39.741644666517395,13.262464834173239,0.0,0.0,0.0
20160715,-102.68784575243394,115.65057093846242,-13.834409476314477,-16.207092143393176,-45.072679416726025,-86.9209866325796,-138.031613591061,8.741256728964355,0.0,23.851887853577544,141.10371252697323,-32.14670867861197,-2.7795253811678635,0.0,0.0,0.0
20160718,-129.23093163155983,110.75641206294112,-28.036738093898254,-14.363643047693643,-43.64237953255651,-103.8266297174298,-149.53643551253333,12.580356463099113,0.0,26.743117564009008,128.38290570203347,-29.7358997717045,-21.43539718500525,0.0,0.0,0.0
20160719,-153.74979300215756,101.75624561877777,-42.168227408381206,-14.045498637669501,-42.40075270193996,-120.51207059187261,-160.14280652801602,14.281791153360492,0.0,29.31768277070186,115.16180490901793,-30.05439960629734,-38.72094684340384,0.0,0.0,0.0
20160720,-174.72155003461398,89.48111617491996,-55.707911878717084,-13.185208710168203,-40.78719875109476,-135.47146533290234,-167.98486133509635,13.777870649922823,0.0,30.75379283351013,101.92085688631377,-30.30508818003713,-54.60920299615589,0.0,0.0,0.0
20160721,-191.86110342668093,76.54587511521349,-68.23804190740726,-11.257199910077402,-38.247977149941796,-148.91148564111592,-175.63767421489925,11.985359463975467,0.0,31.55100447127736,89.97699585894001,-29.381612660125302,-68.26783280994931,0.0,0.0,0.0
20160722,-204.9591931689587,63.09266209131762,-79.18795102160506,-8.937437065470116,-35.08258317208819,-161.02305596067004,-181.13972387297497,8.636997673707707,0.0,32.38847133498482,80.3581964219587,-28.347539996619485,-79.02642639607876,0.0,0.0,0.0
20160725,-215.70148104645628,43.05319645306956,-89.39927588599255,-7.131044649528907,-31.89842307503872,-170.53664354692575,-184.38094975817924,2.0113001693553705,0.0,32.55270274460238,71.36300049705517,-28.72758356966805,-87.90196692110482,0.0,0.0,0.0
20160726,-224.26870961640557,25.900316189456497,-98.67417437393378,-5.942752912341033,-28.586325351975642,-178.44244160696326,-186.4977276996588,-6.789301180315114,0.0,31.736893518575194,62.47782819914263,-30.6292947703757,-94.67490139773984,0.0,0.0,0.0
20160727,-232.7110667333382,8.81613866969425,-106.95618888097097,-5.9704206300280465,-25.043861670863947,-182.623373901518,-187.37541683709432,-18.20439250590844,0.0,29.936176303788216,53.0618088300444,-35.59969907536073,-100.25718436329976,0.0,0.0,0.0
20160728,-239.14903775895482,-8.505329101916805,-114.00512820858623,-7.52820774565767,-21.67571686414121,-185.0502037914661,-186.52994783464987,-31.221345374890575,0.0,25.824588026679834,42.6427316642095,-43.90887260553963,-104.61567627985269,0.0,0.0,0.0
20160729,-243.55262608840013,-26.52220139414886,-119.99723588191537,-10.630660826612303,-18.119797155828046,-186.6914853205657,-186.6281348038201,-46.50665525051269,0.0,18.996487875795758,30.256406316409493,-55.41180875810083,-107.50535595183267,0.0,0.0,0.0
20160801,-244.48949672679382,-45.362193026039144,-123.79331389715485,-14.110527326269004,-13.558243730614077,-190.04401157778491,-190.9408476874732,-64.13409635574817,0.0,10.254440812736423,17.181201696282173,-70.8938188556717,-108.23507368890216,0.0,0.0,0.0
20160802,-244.9645457177509,-60.69291557294154,-126.75393356266306,-17.75963902245352,-7.64045438373051,-196.91606518211302,-194.80469280905623,-82.37535510700356,0.0,-0.4751808915029976,2.388140631225126,-86.6568874253453,-108.58421549666723,0.0,0.0,0.0
20160803,-246.4817241333153,-75.40583978107324,-129.0453363632261,-22.598280645735773,0.4784605252934838,-204.11961177576114,-197.92511873233906,-100.82389440490334,0.0,-12.03483862561011,-13.169340130502729,-107.90835228191122,-108.3574061290766,0.0,0.0,0.0
20160804,-246.79606128954146,-89.40929985144098,-130.67711976537618,-27.577409735667878,13.415844224752394,-207.66413440102792,-197.724452466141,-118.15758015480552,0.0,-24.166667454762297,-30.754350636825485,-130.23455253385106,-108.16409211133653,0.0,0.0,0.0
20160805,-245.70817490018754,-102.5170346293115,-131.3155212399658,-32.09983032397977,29.920171975245797,-210.83834258931833,-197.0655090615341,-134.08693708155013,0.0,-35.8359903477705,-50.44423293639632,-152.00384912378348,-107.85299927554084,0.0,0.0,0.0
20160808,-241.32454316865875,-115.45073791818702,-130.63692458129626,-34.89178722094702,51.41806086853809,-212.76862433638252,-195.1093555695164,-152.6058780043927,0.0,-48.52825655114888,-69.73956271264322,-172.06989046532073,-106.283728180962,0.0,0.0,0.0
20160809,-233.07480020058182,-128.36407747450235,-128.57569705145602,-34.34640802199395,77.35284683409398,-214.3494937573098,-192.91338243167004,-169.3904358460326,0.0,-61.830911711090586,-92.49205878749167,-189.0737027509616,-104.13766646723666,0.0,0.0,0.0
20160810,-225.13738741851716,-139.88255931954262,-127.2757436642006,-31.026740988703683,105.2779663320958,-214.94644461908197,-188.93110836587283,-182.60796798797992,0.0,-75.81083970113467,-114.93352653921242,-208.05677470041246,-102.37885033077075,0.0,0.0,0.0
20160811,-217.08690466079733,-150.71903123373266,-125.85795730703566,-26.594285193129565,132.25535454948266,-214.69919608306867,-184.17433589877447,-193.41010685178952,0.0,-88.51522018324495,-136.66622835166493,-224.37225188322867,-100.04136357583464,0.0,0.0,0.0
20160812,-208.98261279457398,-159.54004943468186,-125.88791861060281,-19.606940428462266,157.8575659906524,-212.7418461932658,-177.65260999759317,-201.25660908638915,0.0,-99.56464737329563,-157.57629826531266,-236.81706186998053,-98.90897198823959,0.0,0.0,0.0
20160815,-200.77035037005444,-166.13083316001547,-126.4341588582326,-8.89860638562332,180.48210874452008,-208.38657585645052,-166.90549734643736,-203.95994436968812,0.0,-108.73537228722088,-176.672959187071,-237.81591387276904,-97.7699619608971,0.0,0.0,0.0
20160816,-191.54092362146602,-181.22800768564645,-126.99871309362081,6.1911045645677785,201.57397792043764,-198.10129824970647,-155.02231621539673,-205.51835245246144,0.0,-116.0141305264146,-195.10668396574357,-235.48549596615118,-96.34510172411606,0.0,0.0,0.0
20160817,-178.97701356817657,-199.8970524009017,-128.62557532808205,25.91791741757685,219.7195260702552,-186.07421055507126,-143.62180745393542,-203.08591621134565,0.0,-121.51197443168833,-210.29323265393705,-225.2579824312242,-95.25792433987814,0.0,0.0,0.0
20160818,-166.4480019467309,-216.46324125429132,-129.35462969364576,48.79188335858198,232.52756448847913,-176.0449766162946,-133.09796718448712,-200.19416674869524,0.0,-125.73193670344445,-222.1508041627313,-211.6012628522297,-93.56790916083656,0.0,0.0,0.0
20160819,-155.59575702502838,-229.154467155094,-132.19868941584008,75.98581858220061,244.9302849421643,-165.72125688052617,-122.64686455823974,-200.62111874085747,0.0,-129.4885433791664,-226.20509286783403,-194.70762392628288,-93.42708269910243,0.0,0.0,0.0
20160822,-144.4742202865086,-240.33638316971678,-134.35193193930235,102.44967441633999,249.99968205284995,-156.01787044077113,-112.80736078675059,-196.108468559432,0.0,-131.60931353462135,-228.31391489330085,-176.6103135795253,-93.58245603682938,0.0,0.0,0.0
20160823,-133.58493602791094,-249.26760046378277,-136.4656370254323,127.68128396453167,249.54608536833484,-146.2046241707686,-103.44856386994384,-188.46031596592718,0.0,-132.4903482506275,-223.54241072972764,-158.94116937734873,-94.230701656035,0.0,0.0,0.0
20160824,-122.24656106421412,-257.7516412252351,-137.52235017959413,152.09931904545437,245.47271803320368,-137.59055789309383,-96.24040790808264,-182.71711956173402,0.0,-132.5880057992117,-216.77414259204815,-134.97335424060404,-94.6305113120353,0.0,0.0,0.0
20160825,-111.32417203678543,-265.1186088039427,-138.66206943560815,173.58398799388354,239.89897103046627,-129.46388254731949,-89.83326230833696,-177.9693592325244,0.0,-133.73090483420756,-208.71803173788203,-111.10217518083307,-94.92157299947347,0.0,0.0,0.0
20160826,-101.22139550086438,-276.69734961680047,-138.47414560773734,191.7213772210884,233.09500240347376,-122.31146892138786,-84.22121592967075,-174.06486535796185,0.0,-135.5475804763238,-198.52609938663338,-89.2724683745015,-94.06933737393321,0.0,0.0,0.0
20160829,-93.44712183899969,-288.1391968182973,-138.41376129800352,206.64874720702852,227.46931515965434,-113.09339322607642,-79.36518700544958,-172.3346537820547,0.0,-138.00460488766535,-188.32106082853983,-76.33753738194665,-93.94729165370128,0.0,0.0,0.0
20160830,-87.24656900742251,-288.2763597131247,-139.20535087618876,216.25182612980083,220.18093610460565,-104.40462316045439,-75.64088107360567,-169.85231837941467,0.0,-140.3896790545844,-175.78394451260706,-66.68063008895061,-94.17147260600153,0.0,0.0,0.0
20160831,-82.67683001312523,-281.9876435109168,-137.20736494547717,216.75683986721737,210.22297652994786,-96.56631075940821,-72.82148552990378,-169.70452098562598,0.0,-142.56985189213464,-164.33555421321824,-61.27609038833382,-93.90806512073341,0.0,0.0,0.0
20160901,-79.6599298848436,-276.2075371028815,-135.82091658010606,210.89814861576338,199.0345503510885,-89.87362383172504,-70.78299512546916,-170.3510628214124,0.0,-145.1849054140804,-154.7422112211944,-60.32674335534831,-94.05810945830933,0.0,0.0,0.0
20160902,-77.15038514206543,-273.1694222945103,-133.4181407368058,198.38242985633352,183.52756036901343,-83.08724151656432,-69.35182384396794,-166.74797556832112,0.0,-149.86845684823538,-150.4916221983936,-63.88394455408185,-93.87950932172481,0.0,0.0,0.0
20160905,-76.14026837507672,-267.36055213014345,-131.62989925938535,184.76377589886482,169.5878500096564,-76.792231953324,-69.06339807101622,-162.55139507242149,0.0,-155.1520415606786,-146.19352076964063,-69.37941936106179,-93.77950770100816,0.0,0.0,0.0
20160906,-76.8656799863032,-262.239364230504,-129.98437459319862,170.46614294579126,157.08159211210912,-71.12181765457173,-69.3341551250222,-160.26113900216677,0.0,-158.53818247830253,-143.88625421076952,-75.60570450965581,-93.13696804990224,0.0,0.0,0.0
20160907,-78.55964276304908,-256.2313262996664,-127.97405803767928,154.5919564160305,145.38931965891805,-65.46145955715559,-70.94228392691676,-156.3557747184838,0.0,-161.14874428050302,-142.41059098427553,-84.02130197681277,-92.6549789964648,0.0,0.0,0.0
20160908,-80.80266129706226,-250.4122500300457,-125.38337485601161,141.90907022009785,135.81407142396912,-59.376733269522916,-72.7726892640811,-150.55198843082647,0.0,-161.44489593347183,-141.42017032317253,-92.66274759454339,-92.48024619559172,0.0,0.0,0.0
20160909,-83.24414477375657,-242.96613162835698,-122.03346901975056,132.01445655487868,128.26701346607155,-52.69710040251507,-74.628422315066,-143.2110247556127,0.0,-160.0982692486666,-140.4594793300268,-99.52027454928142,-92.13225417884635,0.0,0.0,0.0
20160912,-86.22396157810205,-237.06339712156523,-118.33218566783675,120.2019250254649,120.49581797307857,-47.773693355276194,-79.45664551612586,-135.73917762556104,0.0,-157.17460001179955,-139.51283062962904,-106.94214365755242,-91.75506077057096,0.0,0.0,0.0
20160913,-89.14191736987922,-231.78828278506157,-113.29690596163785,108.51082288494368,113.44180801126686,-41.95386277560268,-82.02767481742237,-128.18216806058354,0.0,-153.14246195531774,-135.780753624348,-114.24636282412636,-90.8097980928001,0.0,0.0,0.0
20160914,-93.300552136677,-227.7015003441962,-109.19532229092556,96.66227006761518,106.5628613491507,-35.48916889875025,-84.18682608814515,-120.9687849661083,0.0,-148.73206784648994,-131.08376166008446,-120.98426393252615,-89.62585688550745,0.0,0.0,0.0
20160919,-92.14155783319816,-223.73593542527186,-102.95025850774837,86.23754201930277,99.83653629377181,-27.150142179371187,-85.6509697904159,-112.141425742272,0.0,-141.3908680020441,-120.8134374375895,-125.4149797024686,-87.07317112091503,0.0,0.0,0.0
20160920,-88.99688426920262,-222.52722399722666,-95.6008903590803,79.5858935487141,93.68672813445738,-17.257064917458155,-87.13535840329799,-103.34444874081274,0.0,-131.0589595617739,-107.5941325032057,-124.03019425330153,-83.23578429654638,0.0,0.0,0.0
