trade_date,AD.SHF,AL.SHF,AO.SHF,CU.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20230627,0.0,-25.441470566884718,123.3670186634474,40.86907339244562,14.050365112266443,93.30488722606061,17.27001678967022,27.826537516069404
20230628,0.0,-26.298350893249438,92.10945079693371,42.32892340348918,13.957171469376469,92.47934435866226,17.44069768582473,28.683806164985274
20230629,0.0,-26.980214305852122,74.76916594563023,43.48641472095114,13.86221431027448,91.90462566435806,17.581601153636335,29.505112304842108
20230630,0.0,-27.544778175974724,64.36997179770917,44.427306392964034,14.07666521472064,91.4375831312042,17.564094897343725,30.231373595414542
20230703,0.0,-28.318421636332243,57.89833515029868,44.95169586596327,14.325419579826429,88.7298235841418,17.51632312991786,30.810200029602424
20230704,0.0,-29.032281001264174,53.30094956758085,45.49708391174433,14.607017221482892,86.46632625875894,17.479192621748478,31.230840933612974
20230705,0.0,-30.39804006979346,50.39890600548193,46.13740252799928,15.034491321756795,84.38605337778542,17.557235705402242,32.08342684821363
20230706,0.0,-31.502068700447055,48.65795207943564,47.165585918901314,14.977672600146535,82.52795120342799,17.312537529112902,33.48414435420216
20230707,0.0,-32.40300227984417,47.483521591035256,47.89700881749104,14.885489846185537,80.9667455838357,17.09626469927215,34.55763867991107
20230710,0.0,-33.07672344047743,46.66003465822305,48.49226104764424,14.767990803454714,79.7020659823391,16.906067869954214,35.652084989200794
20230711,0.0,-33.771479077122684,46.30861252014409,49.026106244929224,14.697360750193775,78.58157739952911,17.074998927447027,36.290395391131604
20230712,0.0,-34.7927744388984,45.65142816079765,49.320647869766034,14.637963341883928,77.97574257846348,17.51437544081875,36.89202810024566
20230713,0.0,-35.41990617358718,45.356299201883346,49.00465503483001,14.615663032319253,76.47698893968807,17.868438693259044,36.08171870469111
20230714,0.0,-36.22472324635455,45.2988559757537,48.463135378475144,15.155918223571609,75.05247441281043,18.095556205115976,35.561866195945115
20230717,0.0,-36.84103718543533,45.468989861164964,47.636410691302,15.600947460785957,74.02885092704953,18.255391233219996,35.085023509130636
20230718,0.0,-37.76064072661289,45.5060185604444,47.45627990345882,16.0443204953846,73.1532750318115,18.623851556600897,34.887097950193905
20230719,0.0,-39.01439350768586,45.71231804151845,47.297433253114335,16.646529977337938,72.36498170729833,19.222518438901663,34.78548094447116
20230720,0.0,-40.146680675324404,44.4423180112281,47.090102148530484,16.84437007121814,71.65844428585503,19.696158554495096,34.72888900513106
20230721,0.0,-41.40210540653077,43.26442218348935,47.005162796179775,17.016169610677295,70.71106087900887,20.04036761561011,34.86660858867794
20230724,0.0,-43.8712575970251,44.15708095086517,46.95630879135965,17.354087169764707,70.1174156791274,20.655604423589494,34.91127988104518
20230725,0.0,-46.178110549128874,45.13397357358198,46.303117776895256,17.642749499672988,69.14327822146686,21.147061690355915,34.19953696212592
20230726,0.0,-47.92387773597323,45.81140344515191,46.02672776413225,17.880658131898645,67.31761862795625,21.511916536655992,33.58551625600188
20230727,0.0,-49.55775891876614,46.343886503789605,46.06145681570262,18.034161705314865,65.65839246970697,21.80797888330831,33.08195411774456
20230728,0.0,-50.8179981674328,46.699845894392865,46.09071023999726,18.175486804680954,64.38935909981082,22.320963512819855,32.612978438746175
20230731,0.0,-52.073075755531306,47.077328175778014,46.95691507587466,18.29314233389347,64.50387832465962,22.92357760506249,32.1089338114933
20230801,0.0,-53.098296467246115,46.505036742501844,46.65256711679957,18.356731758629415,64.86697911628629,22.9370614459526,31.582466046513396
20230802,0.0,-55.06019258802562,45.9678712942774,45.29308244537702,18.459400855201874,65.3188891655909,22.949500669618658,31.07710973378967
20230803,0.0,-56.294490614391684,45.099529146962674,43.93417717447896,19.006375568121246,65.74458079195229,24.422138861555325,30.425418365804987
20230804,0.0,-57.41201852089053,44.131669202084375,42.768897709229144,19.508208680988123,66.44709370185289,25.585200864120154,29.937758244904476
20230807,0.0,-58.7853399369215,43.38009873853531,41.72595778778672,19.747428550133737,66.85342188823135,26.73667369411159,29.50117094648565
20230808,0.0,-60.60872127951153,42.721889828310964,40.86201978915077,20.076542844107937,67.24185009157054,27.68678440892709,29.28858672502288
20230809,0.0,-62.22040015933394,42.48332640034193,40.241006245991606,20.356632345862963,67.81373431585473,28.471293666902884,29.270510254366506
20230810,0.0,-65.74736962810617,42.31888693044735,40.17432105286479,20.50649332423613,69.36199842338873,29.056778444443964,30.11465742760026
20230811,0.0,-68.02536900240676,42.142328446455494,40.37253504782326,20.607477664879827,70.85975076113056,29.578179660975763,30.436751280889677
